5,"Probably the best egg tarts I&apos;ve ever had--the reviews don&apos;t lie! $2.50 is a hefty price to pay for a single tart compared to the sub $1 counterparts in other Chinatown bakeries, but absolutely worth it. They are huge! And warm, slightly underbaked (just the way I like it), and sweet and creamy. 

The wait can be long and I&apos;ve heard that the opening schedule can be rather inconsistent (as in, check to see if they&apos;re open before making the trip), but if yes then definitely make the trip. Also, cash only!"
5,"THIS is the reason that I kind of wish I lived on the West Coast. I came here during my trip in the beginning of the year and Golden Gate popped up on every recommendation list from my friends. I had heard that they are randomly closed for vacation and that it was likely I wouldn&apos;t be able to get my hands on some of those golden tarts.

Thankfully, they were opened the morning I stopped by and the line was not that long. However, I didn&apos;t realize it was cash only until I saw the sign at the door but there&apos;s a Chase right across the street so my sister just ran over and got some cash, no problem.

We got half a dozen and we each had one right outside while it was still hot and fresh. It was the most delicious egg tart I have ever had. The custard melts in your mouth and the crust is flaky and buttery. Even when we ate them the day after, they were still delicious. Definitely recommend!"
5,"*Note 1: I bought these pre-Stay-at-Home order. Please practice social distancing and stay home when possible!*
*Note 2: CASH ONLY*
*Note 3: This post is about their 蛋挞*

Do you remember in Toy Story 2 when Woody had that nightmare that Andy dropped him, stared off into the distance and as if he was in a trance said coldly &quot;I don&apos;t want to play with you anymore&quot;? Yeah, so when it comes to Golden Gate Bakery and their 蛋挞 (egg tarts) we the consumers are Woody and they&apos;re Andy. They literally close and open and go on multiweek vacations whenever they want because they can and they know that the moment their doors open, we&apos;ll be there waiting to bring home another pink box (or 5) filled with their 蛋挞. I&apos;ve travelled across the land (okay I&apos;ve flown from coast to coast) searching far and wide and I have yet to find 蛋挞 as good or as quality as theirs and at such a price point too! I don&apos;t know how they do it but their custard is excellent (neither too sweet nor eggy), their crust is just present enough to not overpower nor be overpowered by the custard, and the crunch and mouth fill from a single bite is just perfection. Grab a box if you can when you find them open (and let me know so I can come by for one too!)!"
4,"I always look forward to coming here when I visit San Francisco for the egg tart!  All the other times I have visited here there were no lines but this time it seemed like a good 30-45 minute wait as once the egg tarts come out of the oven, people order them by the dozen and it runs out real quick and the line and wait time gets longer again until the next batch.

My husband got smart and and asked a very kind lady in front of the line to purchase 2 egg tarts for us because we needed to rush to the airport to catch our flight.  She obliged and we bypassed the line and enjoyed our hot, fresh out of the oven egg tarts in less than 5 minutes wait time (LOL, we did get some evil stares from people who were still waiting in line when they realized what my husband did)!

The egg tarts are delicious but this is the first time I am able to compare the egg tarts here and at Lido Restaurant in Richmond, BC when both are still fresh in my mind and palate.  Lido wins as Golden Gate is lacking the egg flavor Lido had in its egg tarts.  Don&apos;t get me wrong, Golden Gate egg tarts are still very good and I will continue coming here as it is a lot closer to me than having to cross the Canadian border...but, just saying, Lido is better."
4,"Come here for the egg tarts! I did not actually get the egg tart from the bakery myself, my friend gave it to me because of their weird hours! They are always &quot;on vacation&quot; and you never know when they will be open. The two times I&apos;ve walked by myself, they haven&apos;t been open :(

The egg tart is perfectly flaky/buttery, and the egg custard is jiggly, soft, and delicious!

I don&apos;t go to Chinese bakeries that often, so I don&apos;t have anything to compare it to, but this one was very good!

Golden Gate Bakery is a must when you are in Chinatown!"
4,"GGB is synonymous with egg tarts.  It&apos;s the claim to fame for the most famous bakery in SF&apos;s Chinatown.  But open the aperture​ and you&apos;ll find so much more!  Think macaroons, sachima (a Chinese version of Rice Krispie treats), various tarts,​ and all kinds of Asian desserts. 

I was here for the mooncakes​.  &apos;Tis the season!  This is one of two places I&apos;ve been coming to forever for traditional mooncakes.  In Asia, mooncakes are enjoyed during the mid-Autumn Festival, which usually lasts​ about a month.  It culminates when the moon is fullest, on the 15th day of the 8th month of the lunar calendar.   This year, it landed on 10/1.

Traditionally in Asia, families get together and enjoy mooncakes outdoors at night and look for the mythological &quot;moon lady&quot; who supposedly resides on the moon and is visible on the night of the full moon.  Many versions of this myth exist​ and the famous author, Amy Tan, even wrote a book about this (check out my pic. below).  

Mooncakes are rich and decadent, similar to cheesecakes and are an acquired taste.  They&apos;re typically filled with a lotus or bean paste and often with nuts and egg yolks.  My favorite is the simple lotus paste ones with an egg yolk.  There&apos;re also some really fancy and colorful ones now, like yellow durian, purple taro,​ and even matcha green flavored ones.  GGB carries the old school kind, not the nouveau fancy ones.  The mooncakes here are solid!  Even though mooncakes are notoriously high in fat, these aren&apos;t nearly as oily as ones you&apos;ll find in other bakeries.  Also, even though you can buy boxed mooncakes at Asian markets,  I prefer them baked fresh from a reputable bakery like this, without all the preservatives.

Getting anything here is quite a Herculean accomplishment.  It&apos;s common for GGB to be &quot;on vacation&quot; at random days and sometimes for more than 3 weeks in a row.  Isn&apos;t it nice to be so wildly successful that you can kick back and operate your bakery more as if it&apos;s a hobby?!  
If you can catch them when they&apos;re actually open, be prepared for a looong wait!  Lines can be well over an hour long and move very slooowly!!  I got one of the last boxes of the popular lotus paste ones, but the less popular ones are still available (nuts &amp; ham, winter melon, etc.).  

As for the infamous egg tarts, they&apos;re good if you can score some when they&apos;re still warm and jiggly.  They&apos;re not always consistent, but if you can catch a good batch, they&apos;re excellent!  Not nearly as good as you&apos;ll find in Asia, but easily wins out over most places in the Bay Area, where they&apos;re usually mediocre to subpar.

Currently, they&apos;re only selling moon cakes.  However,  the macaroons and sachima&apos;s are really good too.  People come for the egg tarts, but there&apos;s actually a lot of other things they do well.  

GGB is definitely worth trying if you&apos;ve never been, but bring your patience along with you.  ​And bring cash too.  It&apos;s cash only.

PRO TIP:  No one&apos;s allowed inside the tiny bakery during the pandemic, so if you&apos;re not familiar with what they have, check out the Yelp photos in advance.  There&apos;s a menu posted on the door but no accompanying pics."
2,"Highly overrated! I heard a lot of good things about this place, and it always has a long line! I was lucky enough that there was no line when I arrived. I bought an egg tart, which is what they are famous for! WOW, $2.5 for an egg tart (over-price for sure)! If it costs this much, the egg tart better be good! Unfortunately, I can tell that it was over-baked by the way it looks! the surface was not smooth. Feeling sad. It is warm and fresh, but nothing worth $2.5 each! 

I guess when you have nothing to compare, this is the best place for egg tarts (I am sorry to say that I am a baker. I am proud to say that i bake better egg tarts than this place, and I don&apos;t charge $2.5 per egg tart)!"
1,Not sure what the hype is about.  Taste like a regular egg tart and so pricey too.  And you also never know when they&apos;re open either since they don&apos;t follow regular days / hours
4,"Amazing egg tarts! Nice, flaky crust and an eggy custard. Only downsides are 1) the price and 2) the unpredictable hours. Do not go by the hours listed on Yelp. On the day of, the owners post a piece of paper to their door which tells you the true business hours of that day. This sucks cause it&apos;s hard to plan your visits. Also, they only accept cash so be prepared."
5,"Golden Gate Bakery is a great place to get what I call...&quot;Cheap-N-Cheerful&quot; Chinese dim-sum as well as tasty Baked goods as well as Cakes &amp; Pastries!
!"
