Rating,Text
5,"We ordered delivery from here tonight on Grubhub and were blown away by the quality! We tried the crepes, empanadas, shakes, coffee &amp; even horchata!

Every single item was purely delicious and had a unique flavor that impressed my whole family! The banana &amp; Nutella crepes were light, fluffy &amp; packed with Nutella goodness. The lime crepe literally blew my mind. It&apos;s basically key lime pie in a crepe. It was delicate, light, and had the perfect tart lime flavor.

Spinach &amp; ricotta empanadas were flaky and they came with the most amazing pepper relish dipping sauce that made them even tastier. We are so excited to try different flavors the next time!

The Oreo milkshake was to die for. I don&apos;t even know how they get it to taste so good. It had such a deep &amp; rich flavor. But it wasn&apos;t overly thick like other milkshakes. It had the perfect consistency and Oreo blended throughout.

My sister tried their &quot;hot horchata&quot; which was basically like hot chocolate except horchata flavored! Omg! How unique and so tasty. She said it was her favorite thing.

So happy we tried this place! You can really tell each and every item is prepared with care and consideration. It&apos;s hard to find home cooking this good nowadays. So glad we have this neighborhood gem!!"
5,"I can honestly say that I can count my stellar food experiences in the past 6 months on one hand. But 6050 tonight was 5 stars across the board. Boom boom boom! 

Social distancing protocol: 5 stars. Order online for no contact pickup at the window, or order through an intercom behind a window. 

Customer service: 5 stars!! One of the owners (I&apos;m assuming) was taking orders behind the window and was so sweet. I mentioned that we had recently moved into the neighborhood and they took the time to give me a Portage Park pamphlet and wrote sweet notes on the box. They also threw in an extra dipping sauce. Warm fuzzies. Warm fuzzies all around! 

Empanadas: 5 stars. Lots of unique flavors to choose from. We got the porky, chaat, and chorizo. Ugh. Warm. Flakey. Crisp, but also soft and chewy. The crust is perfectly thin to let the fillings shine through. The fillings themselves are well seasoned and balanced. Dipping sauce was a sweet and spicy sauce that was a great compliment to the empanadas! 

Ice cream: I&apos;ll admit it. I&apos;ve been a Jeni&apos;s fan girl, but this ice cream is something worth writing home about. We got the pistachio and chocolate ice cream. I love a pistachio that doesn&apos;t pretend to be almond or cherry - it&apos;s just pure roasted nuttiness. And the chocolate. Heavenly, rich, creamy chocolate! So good. 

Our hearts and bellies are happy. We will be back!"
5,"I normally don&apos;t take the time to leave reviews, but felt the need to with this one. 
I ordered delivery and never really have high hopes when it comes to having food delivered from most places since the quality can change a bit when placed in a container and the added time to get to you. 
However, from the minute I received my order (my first time ever) from them I couldn&apos;t help but have a big smile. They wrote the sweetest message on the box as well as the symbols for each empanada. So cute!
Now to the food. I ordered the ham &amp; cheese, sweet corn chat masala, pulled porky and a passion fruit tea. SO GOOD. The empanada crust was perfect, the fillings were flavorful and the tea was refreshing. Definitely add them to your list of places to try!"
5,"Discovered this place by accident and couldn&apos;t be more glad that I did. Their ice creams are to die for. Every flavor I have had, has been nothing short of exception in taste and quality of ingredients. I would save I buy 4 pints ever 2-3 months and I wouldn&apos;t be upset if that average increases especially come summer time. 

Amazing people, amazing quality, amazing place!"
5,"Bistro 6050 is such a cute little spot for a quick sweet or salty treat! 

The menu is SO extensive ranging from empanadas to burgers to crepes and ice cream. I really like that there are a few vegetarian empanadas available. I didn&apos;t try any this time but I&apos;m looking forward to trying a couple next visit! 

To crave my sweet tooth, I ordered the banana Nutella crepes. The French velvet crepes were spot on! I especially liked how the crepes were not paper thin. They held their shape/structure which made them enjoyable to eat. The decadent Nutella filling added quite a punch. Banana flavor was not overpowering. I recommend these for people with a chocolate craving. 

I really enjoy how each item has a handwritten message. &quot;Hello beautiful&quot; was written on my crepe box  and &quot;stay cute&quot; on the side of my friends milkshake. It is such a unique gesture that I haven&apos;t seen anywhere else. Major brownie points."
5,"This is probably my favourite restaurant right now and I don&apos;t pick favourites often. Every time I order from here, I get at least six of the peruvian chicken emps. I&apos;m honestly obsessed with them. This place is speedy, always accurate, and they often leave little notes written on my containers. It&apos;s like the old days when your mum had wished you a great day on a sticky note stashed in your lunch box for school...

Sorry, that was weird. In short, I LOVE THIS PLACE. My only complaint is  that it isn&apos;t closer!

With love,
   Sonii"
5,"Hands down, this is literally one of the best local spots on the northwest side of the city. Their ice cream is to die for! Interesting flavors that you would never find at a Baskin Robins. Taro is personally one of my favorites, their Biscoff and Forrero Rocher are also delicious! 

The owners are absolute sweet hearts! I&apos;ve heard the empanadas are amazing as well. I haven&apos;t personally tried them yet but plan too. If you haven&apos;t visited Bistro yet, make it a point to!"
5,Back at it again. Third time this week and every time has been delightful. This place has the best ice cream and the best drinks.
5,Absolutely love the sweets at Bistro 6050.  Ice Cream is great and the Crepes are dee-licious.   Service is top-notch and the overall vibe is warm and cozy so looking forward to dining in when that&apos;s available again.
5,"A friend of mine who lives in the area recommended this place so I stopped by on a hot day and wanted a fruity tea drink.  Because, it&apos;s my first time I wanted to order several things so Chris recommended several items. During our short conversation he offered me free samples and truly awesome recommendations. The Nutella milkshake was a delight and the guava tea was very refreshing . Then ice cream samples were amazing and the nuts was very different and a very healthy snack.  I really liked that Chris took his time to explain everything to me and recommend specific time.  I haven&apos;t tried everything but I will definitely be back to try everything on the menu!"
