Rating,Text
5,"We ordered carry out for the Christmas holiday. 

Ordering couldn&apos;t have been easier. 

Pick up, even easier. Everything was super organized, everyone was socially distant. 

Crab bisque was wonderfully delicious. 
Seafood Cobb salad was scrumptious.
Stone crab, amazing as always. 
Crab cakes, yum!! 

Thank you for offering an amazing carry out and dining experience while you could not be open.

Looking forward to dining with you in 2021."
5,"Joe&apos;s is the place to eat stone crab. I experienced my first stone crab claws at the original Joe&apos;s location in Miami, FL. Ever since, I have been hooked. 

On this occasion, I ordered delivery for lunch from the Chicago location because my parents were in town. I ordered the Medium Stone Crab Claws (7 per order) ($59.95), Chilean Sea Bass ($42.95), Baked Potato, and Guiliana Prosseco ($24.00). 

Because my father loves baked potaotes I doctored the rather plain baked potato, which comes with chives and sour cream, with broccolini and munster cheese. Needless to say, it was delicious.

If you love seafood check out Joe&apos;s. I will warn that the price point is not practical. It is rather over priced to be honest. Save up and look into the Lettuce Entertain You membership perks. That way you can save some $$$. Joe&apos;s is great for special occasions and if you really want to spoil yourself. Check it out and take a look at my blog for more honest reviews!

https://mscarolink2.wixsite.com/soulmandoo"
5,"Customer service was superb from the moment they picked the phone to take my order. The lady was very kind and helpful when asked about the menu. The curbside pickup gentlemen who delivered the food and took the payment was also very friendly. The food was delicious, the stone crab was fresh and cold. The crab bisque was hot and tasty. The complimentary bread was fresh and soft. The Joes famous mustard sauce is out of this world. The key lime pie slice tastes just like the ones in Florida! (FYI -limes are actually shipped directly from Florida). I would highly recommend trying this place out if you are a seafood fan."
5,"If you have the chance to participate in a zoom dinner from Joe&apos;s, grab it! We have done Zoom meals with others, but Joe&apos;s learned from others for their first one. The meal was teamed with a wine tasting with Jordan wine. You got a red and white bottle with your order. When I picked up the order, they surprised me with a large Joe&apos;s box perfectly packed with food and the wine. No bag full of food from Joe&apos;s!
The food was excellent. It was partially cooked so we just had an easy warmup. We started with a whipped feta cheese dip and then a wonderful lobster tail appetizer. It was so well prepared and was remarkable after being warmed up. 
We had a choice of their salmon, which I think is the best in town, a steak fillet, or a cauliflower steak. The food was so well prepared that the quality suffered little being made ready at home. The sides were tasty truffle potatoes and asparagus. We finished with their wonderful key lime pie. 
The care in putting this meal together and the zoom presentation on cooking the food and wine discussion was perfect!
They lived up to their reputation for superb food!"
5,"We ordered the NYE package for two to go, and added crab claws, every item was executed perfectly and was packed up to go really nicely with clear instructions. The colossal stone crab claws were quite the treat. We were very partial to the lobsters and king crab, perfection in its simplicity that highlights the deft cookery. 

Dinner with both delicious, aesthetically beautiful, and a great value considering the high quality ingredients. We had a minor follow up question the next day, and received a very pleasant call from the manager, thank you very much. It&apos;s really great to experience and support a restaurant that puts this much care into the food and dining experience, many thanks!"
4,"First visit to Chicago location. We arrived to Chicago on a Friday, and in that particular day the curfew was dropped to 10 pm from 1 am due to covid 19 increased ratio. Needless to say, the maître made some effort to accommodate us since we did not have reservation. 
We are from Miami so this location is not like the Joe&apos;s in South Beach.  This location is super casual and a bit noisy, but we were able to carry on a conversation. 
We ordered the scallops and filet mignon , both were cooked perfect and were very tasty as well. Scott, our server, who works a bartender as well, was very knowledgeable about the  menu and the wine as well, and made some priceless suggestions that complimented our entrees very nicely. He also told us about the other locations in DC and Vegas.  
The key lime pie was as good as the ones served  at the Joe&apos;s in Miami."
4,"I was a bit torn between 3 and 4 stars, but at the end of the day the food is delicious so the 4 wins out. We ordered takeout during COVID, and one of the meals was not in the bag upon arriving home. When we called about it, they did note that it had been handwritten down for the order but did not appear punched into the actual computer and thus we were not charged for the meal. Still, they didn&apos;t really offer to fix it or try to get the meal to us across town.... for an upscale restaurant I guess I would&apos;ve expected a bit more.

The food itself was very good. My Caeser salad was tasty and I ate the whole thing... and while it&apos;s hard to really screw up a Caesar salad, I&apos;m not usually a salad person so definitely worth ordering if you are! I also ordered the Chilean Sea Bass with miso glaze. This was the primary reason for the 4th star. It was delicious and well-cooked. If I had a complaint about it, it would be that the sea bass was actually very large and thick, so on the thicker, center parts you didn&apos;t get any taste of the miso (and the miso glaze was sooo good). 

Overall a bit pricey for my preferences, but if you want some decent seafood I would definitely recommend it!"
5,"My friend couldn&apos;t stop talking about this joint when we came for a visit. So when we got a little bit of a wiggle room, we did and here we are. Thanks JOSH!

The Appetizer Round

Oyster Platter: New Brunswick Oysters and Cape Cod. Super fresh, super delish. I love the mignonette with it. Such a refreshing way to start the smash mode.

Chilled Seafood Platter: Perfectly done, seafood comes right off the shell which is an indication of perfect execution. Divine!

Main Event

Wet Aged Ribeye: It&apos;s a really nice piece of meat. I adore the char flavors. Plus the seasoning is hella yummy.

Sole: Perfectly done, plus the guy deboning the fish table side definitely knew what he was doing. I got to see my husband&apos;s eyes light up when they did that. Reminds me of that time we ate fish in Napoli.

...

This spot definitely has that old school feel to it. Fancy place to eat and also the service was on point. Didn&apos;t skip a beat ever. I&apos;d definitely like to extend my appreciation to the staff.

Thank you so much for reading my review. I hope this helps with your decision making experience. Enjoy your awesome yelptastic day!!!"
5,We have been to the original Joe&apos;s Stone crab in Miami Beach a few times and the place is always an amazing experience with great service and phenomenal food. It was our first time in Chicago and this restaurant was right around the corner from our hotel and decided to go. As expected this place did not disappoint. My steak was cooked to perfection the cream spinach was heavenly as usual. My girlfriend had the scallops she liked them but wasn&apos;t crazy about them. The waiter offered to replace it with something else But she declined. We ended the meal with a delicious slice of Keylime pie which is always a heavenly experience. If you&apos;re looking for an amazing meal and are treated like a VIP this is your place. Keep up the great work guys. See you next time.
3,"I&apos;d prob give a 3.5 if I could but due to the overall experience, I can&apos;t bump to a four. Overall, the food and the experience was pretty good. It just simply wasn&apos;t worth the price for what you got.

Then bread came first which was average. Come on people... nice place, work on your bread! We ordered the stone crab to start, a colossal and a jumbo I believe... $60 for the colossal and $30 for the jumbo. Both my husband and I were a little disappointed. We had never had it before so we didn&apos;t know what to expect but the meat had little flavor and I understand it&apos;s market price but that was outrageous for the amount of meat. Then we also got the king crab... now that was worth it. Still VERY expensive but the quality and taste was AMAZING. We would come back for just that. We wouldn&apos;t order stone crab again. My husband also had some oysters which he said may be the best he&apos;s ever had. They had this garlic salted ice for the top which was delicious!

For an entree I got the 8oz filet mignon. I ordered it medium rare but it came out medium. This was $48 with NO SIDES. I told the wait staff and they gave me a new steak but meanwhile the sides got cold and I kept eating them because I was starving so by the time my new steak came, I wasn&apos;t as hungry. The new steak was cooked perfect but under seasoned. I&apos;ve gotten the same steak for $15-20 at other restaurants so I certainly wouldn&apos;t pay that again. 

For sides, we got broccolini and sweet potato fries. Decent portions but $8-9 a piece. The broccolini was just like steamed... no flavor. I make better at home. The sweet potato fries were average. I&apos;ve had better. And they didn&apos;t come with any dipping sauce. 

For drinks we tried the white sangria and a sparkling rose, both which were very good.

Another note- we got married last weekend and we said it was our &quot;honeymoon&quot; dinner. We didn&apos;t expect anything but often times restaurants will provide free dessert or a champagne toast for special occasions and after the steak issue... nothing comped, nothing extra. We were kinda like hmm... ok. 

Overall, I&apos;d say we were disappointed. Nothing except the king crab and oysters were something to return for. With all the other options in the city... not sure we will be back."
