5,This is an excellently restored hotel with fascinating architectural details. I live across the street. However they keep their Madison Street ballroom lights on all night ever since the place has been closed for the past year due to covid. Just wondering if they might want to look into turning off the lights and save themselves a bunch of money.
5,"LOCATION, LOCATION, LOCATION! This hotel conveniently near &quot;°The Loop&quot;. The hotel was built in 1893, and has a lot of character.  We thoroughly enjoyed our stay here. Our room was good size and the hotel was quiet. All staff were very accommodating. The hotel invited us to check in early, and our room was ready by 1p. The bed was quite comfortable with good air conditioning in the room ( it was quite warm when we visited in July.  Our room was 0917. The view from the windows wasn&apos;t the best, but other than that, we were very happy with the room.  
The hotel is within  walking distance to MANY things, including shopping,  restaurants and the subway. The 
Hotel is right across the street from Millennium Park. Highly recommend this hotel for a stay in Chicago!"
5,"We end up in this building only by coincidence since it was in front of the cloud gate.

I&apos;m glad we made it here. 

A huge and beautiful building with all the memorabilia of the different sports teams that used to be in this club a long time ago.

They have an amazing restaurant at the rooftop and that&apos;s where I went later on that day."
4,"If it was a bit more affordable, I&apos;d go 5 stars. I was in town for the marathon &amp; even with the group/race price it was almost $350 a night. That being said, the bed was incredibly comfortable, housekeeping was fantastic, the bathroom was huge, and everything was so clean.  

The hotel itself is classy and unique.  If you are a guest of the hotel you get a key card that bypasses you up to the rooftop restaurant. It was always crowded &amp; kind of pricey but again, I was there on a peak weekend.  

No microwave in the room.  There is a mini fridge full of $$$ things, but they were cool with us rearraging a bit to fit our own bought soda cans.  No ice machines either, you have to call the front desk &amp; room service brings you a bag.  

All the athletic touches are amazing. Loved the pommel horse, blanket, boxing style robes, and key cards with famous athletes were so fun.  

The view from our room was just of other rooms &amp; an odd roof - I think you have to Shell out more $ for any kind of a view. Also, AT&amp;T cell service &amp; the hotel WiFi were awful. There was a full room service menu with plenty of options.  

We hopped into to game room bar when they opened &amp; had such a great time. So much fun, we asked for a late check-out and the Athletic was happy to grant us that. Checking in and out was both automated via e-mail/phone and so easy. We arrived a bit early and our room was ready.

The location is Ahhhh-maze-inggg. I was literally across the street from the start and finish of the race, plus the subway and L-line are around the corner."
5,"Amazing building,  architecture,  and piece of history built in 1893.  I came here for a wedding and it was so beautiful.   We were in banquet rooms on the 8th floor of the building.  The ceremony was in the smaller of the two rooms and the reception in the larger room, but the entire area was reserved for this wedding. 

Both rooms had old wood floors,  perhaps the original but that&apos;s pretty old so I&apos;m not sure.  There was amazing wooden trim that was hand carved most likely from when it was built.  I took so many pictures because it was so interesting and beautiful. 

I can&apos;t say enough about how wonderful it was.   I know there is much more to this building though.  I have been to Cindy&apos;s restaurant on the top floor which I highly recommend.   There are other restaurants and bars in the building I have yet to try. 

We couldn&apos;t get a hotel room, but the bride and groom did and I heard the rooms are really nice but still have that old / original charm. 

Just go and check it out."
5,"What a fun and engaging place. 

Whatever setting you&apos;re wanting to enjoy, you&apos;ll find it here. 

There&apos;s an area for coffee and tea.  There&apos;s a games area.  There&apos;s food. 

It&apos;s a great place to hunker down and get on your laptop, meet with pals, for a business meeting or even go on a date here. 

I just love this place and I think I&apos;m obsessed."
5,"I stayed here over St. Pattys day weekend and I was beyond impressed with the hotel. The staff is friendly, the rooms are spacious and very clean.

They have multiple restaurants on site for you to grab food at (Shake Shack even delivers to your room) as well as an on-site coffee ship. Cindy&apos;s Rooftop is here as well and that&apos;s a perfect date night spot.

The architecture is perfection all over the hotel. The check-in process was very smooth too.

I&apos;ll for sure stay here again! I can&apos;t say enough good thins about this place."
5,"I was spending a weekend staycation in Chicago and had the opportunity to stay here. Valet parking at the hotel is $69 per night, ouch, but this is Chicago. Since we were from the suburbs, we just took the Metra down and walked to the hotel. The location is great right off Michigan Avenue across from Millennium Park. The hotel is located on the second floor of the building away from the hustle and bustle of Shake Shack and other businesses on the first floor.

We checked in just after 3 PM with a very friendly receptionist who explained the hotel to us. We also were told that we received a complimentary room upgrade, score! 

In order to get to our room, we needed to walk behind the bar to get to a different set of elevators. No big deal, but it is interesting. The room is decorated with a plethora of different sports themes such as boxing robes, end tables made out of old rackets, etc. It was definitely unique and a nice throwback to when the hotel was an athletic club.

The public spaces were gorgeous. We enjoyed a beverage in the hotel lobby and eventually made our way to Cindy&apos;s on the rooftop. 

Overall, this is an awesome hotel in a great location. I will definitely be back when staying in Chicago in the future."
5,"I enjoyed every aspect of my stay here.  The history of the building, the charming interiors, the cleanliness, and the proximity to everything made this an ideal place.  Staff were nice and overly accommodating.  I appreciated them throughout my stay.  I appreciated how much they helped me out without even pretending to want a tip.  Classy.  

I love that it had the Game Room and Drawing Room on the second floor for quick bites to eat or drinks.  I never made it to the rooftop restaurant nor did I order from the burger place at the ground level.   The speakeasy was the cherry on top really.  Those are all your options which is a lot in addition to being so centrally located.   

The room was great.  I loved the clever postcards and pencils. It was clean and charming.  Good wifi throughout the building."
4,"This review is really only for the 8th floor reception area of the hotel. We had an event here and the staff and service was great. The area was spacious and the view of nearby Millennium Park and the lake was nice to stare out of the window for. There is a fire place that gave the overall place a nice ambiance, in my opinion. Overall, everyone was pretty professional, courteous, and pleasant.

BATHROOM REVIEW: Just outside and down the hall, the bathrooms were definitely fancy shmancy. Everything was impeccably clean. The paper towels next to the sink was nice and thick, quality hand drying material. The toilet stalls had ceiling to floor doors, so you can rest assure full privacy is met. The urinals themselves were chest level to floor height, so no risk of missing. Sit or squat? Sit!"
