5,"I have to first thank Eddie V&apos;s for the best Sweetest Day dinner! Everything was great! The food, ambience, servers and host, and certainly the heed to COVID precautions! 

We decided on Eddie V&apos;s after missing our reservation at another restaurant. Thank God we did! 

We ordered the Kung Pao calamari for an appetizer, I apprehensive at first because I&apos;m not a fan of nuts in my food but it was so flavorful and cooked perfectly. We cleaned the plate...lol even eating all the garnish! 

It was four in our party and three of us ordered steak. ALL of us were delighted with the steak, me and my husband ordered medium while my friend ordered well done ( I know I know, smh) but each was was cooked perfectly. My other friend got salmon which she enjoyed! We then shared sides, each side feeds 2-3 people. We got the spinach, au gratin potatoes and Brussels spots, all very tasty.

Lastly I can&apos;t forget about the drinks! My Red Dragon cocktail was excellent!  I had to get 2..lol

Although pricey. It was definitely worth it, it was by far one of the best meals I had Chicago!"
5,"Okay, WOW!! I may never cook Thanksgiving Dinner again!! They menu at Eddie V&apos;s was spectacular! Even the dressing was outstanding, and I&apos;m VERY picky about dressing!! The grilled asparagus was seasoned to perfection and the portions were just right! OH, and the pumpkin pie was a huge hit!! The whole experience from ordering to pickup was superb!! FIVE STARS!! Thank you Makelle and the whole team for saving my small pandemic Thanksgiving dinner party!! It was DELICIOUS!!"
4,"This visit was in May of 2019.  

We had been looking forward to eating at this restaurant for a long time, have only heard great things about it.

We went here for brunch.  The food was excellent, and the service was as well.

My favorite was the steak and eggs and the deviled eggs.

However, we were seated in a booth in the bar section.  It was the second booth from the back wall.  

The middle of the seat in the booth was all torn up.  This is not a small tear, it is a large tear, at least 1 foot long and the entire width of the seat cushion.  This is also not a new tear, it obviously has been there for a long time.

Thankfully, the dress I was wearing was of a durable fabric.  Someone wearing an outfit made out of a delicate fabric might have their clothing ruined.  This should be repaired asap.

Our reservation was at 12:30pm.  At around 1:00pm one of my guests went to the men&apos;s bathroom.  The garbage can under the sink was overflowing and there was a pile of paper towels on the floor.  Two of the towel dispensers were empty.

Both of these items left a bad impression on us in an otherwise excellent experience."
5,"Initially when the four of us came in we were seated by the bathroom. We asked to be seated elsewhere and were graciously accommodated. Matt was an awesome waiter. Very witty and responsive. Knew all there was to know about the menu. He never made us feel rushed. Food was superb from the oyster apps to the calamari. Our steaks, scallops and fish were all cooked perfectly."
5,"I went here for the first time for a late Valentine&apos;s Day celebration and it was amazing. We started with the crab cake appetizer and all the reviews about this were spot on, it was so fresh and delicious. For our entrees and sides we tried the Parmesan sole, New York strip, truffle Mac n cheese and lobster mashed potatoes. I hardly have words to describe it all as it was beyond phenomenal; needless to say we had to eat every last bite. The atmosphere was sophisticated and the music was fitting, not too loud. The service was fabulous and overall we had a wonderful experience."
5,"We sat at the bar for a drink before dinner. Bartender was short and kinda rude but it was extremely busy for restaurant week. My husband and I found the music too be too loud, not to mention not the best musician.
They should take note to Trulucks on this.

We were sat with Ali who truly made our dining experience exceptional! 
We had the restaurant week special which was phenomenal! The shrimp appetizer offered was amaaazzzinggg!! 

We didn&apos;t care for desserts oh the menu and my husband is allergic to bananas.  I asked Ali if she could swap out our desserts for the s&apos;mores dessert and she gladly made it happen! 

The s&apos;mores dessert is a 12/10! Seriously I&apos;d come here for this dessert alone! 

Also, don&apos;t skip out on bread! The sourdough is served warm and crunchy on the outside with a soft inside.

Thanks Ali for the amazing service! We can&apos;t wait to come back and have you as our server !"
4,"This place gets 4 stars for the vibe alone. The food, compared to Joes, I would pick Joes. I just wasn&apos;t satisfied with it. I give this place 4 starts mostly due to the drinks. They are good and would come back just for the drinks alone."
4,"Had a really good social distanced restaurant! I loved the steak, stuffed shrimp and grilled halibut. The ambiance was great and their choice of Riesling was amazing!"
3,I wanted to love this place but sadly I didn&apos;t. The ambience and the service was amazing. I studied the menu for a couple weeks and was most excited about ordering the lobster tacos. They were underwhelming. Most disappointing was the steak. It had a flavor like it had been sitting out too long before cooking. The crab cake was good and the crab legs were crab legs. The sautéed spinach was great. I wouldn&apos;t say I would never go again. But I&apos;m convinced this was a Covid casualty. Will try again in the future. Oh... the martinis were excellent!
5,"This Resturant was an absolutely amazing experience. The lobster tacos, fillet mignon, lobster fried rice, and bananas foster were all 10/10. Our server/bartender Margo was a pleasure and she makes the best dirty martini and 24 karat. You won&apos;t regret this gem of a restaurant!"
