5,"The Gage never disappoints. In a city full of good restaurants, the Gage definitely holds its own. We sat outside in a partially covered patio area with good air flow (unlike those completely enclosed igloo type structures - yikes). Our server was super friendly, attentive, and helpful with recommendations. 

The food: 
- The  mushroom soup had an excellent mushroom flavor, was balanced and creamy without being heavy. So delicious. 
- The seafood stew was warm and comforting. The broth had a perfect tarragon flavor and all the seafood/vegetable pieces were well cooked. I found myself sipping the broth even after I was beyond full. 
- My husband ordered the spicy pepperoni pizza. Oh wow, so tasty - the yummy crust, crispy pepperoni and a nice kick from the spicy peppers made for an additive pizza.  
- The Gage is famous for their Scotch egg, with good reason. My husband loved it and I thought it was tasty but a bit too filling as a starter for just 2 people with other food coming. 

We love the food here and will come back again and again whenever we&apos;re in Chicago."
5,"It is Chicago, in the dead cold of winter and COVID fury but The Gage manages to  elevate the outdoor dining experience with some socially distanced tables under sturdy heated tents. My family of 3 had Sunday brunch there and it was superb.
The staff was attentive at a distance, and managed to keep my coffee hot throughout; no small feat in 30 degree weather just inches away. But first, the bad parts: it&apos;s a heated tent but we still felt like we needed our coats on although, admittedly other were without.  Possibly attributed to Floridians needing sometime to acclimate. Certainly beyond management control. The coffee while kept hot, was kind of standard; my guess would be Folgers. Overall, not a whole lot of risks on the menu, but what is lost in depth is gained in width; venison, lasagna, pork, pizza, and surely delicious bass as well as a diverse brunch menu on the weekend; (call first but I think this is available Saturday as well.)
The good stuff; I have the Banana Brulé pancakes, which were very flavorful and cooked to perfection as was my side of bacon. The pancakes were fluffy but substantive and the cream sauce, a perfect complement to the bananas within and sliced atop. 
My wife went with the corn beef hash which had poached eggs on it and yes, I had more than a forkful of her&apos;s as well. The dish was very tasty but the mystery is how anyone on this planet has ever made cubed corned beef &apos;fluffy&apos;.  I mean, I&apos;ve had melt in your mouth corned beef before but this is a whole new level.
Still, my adult daughter, being vegan, presents almost any Chicago kitchen a unique challenge. Here is where our waiter&apos;s skill (Ash) really shone.
While Buffalo cauliflower was discussed, he steered her towards the chips vindaloo; steak fries with an Indian curry sauce which she enjoyed immensely. And the step above was also making an avocado toast for her that was not on the menu.
For the three days we were in Chicago, granted the only &apos;dine-in-tent&apos; experience, it was by far the best meal we had based on the food alone."
5,"My group of six came here on a Wednesday night before going ice-skating. They have a really nice enclosed patio for Covid where everyone is spread out, and it is not too cold. I was able to take my jacket off all the others in my party did as well. 

The service was really good, and the waiter came back multiple times when we were not ready to place our order. The cocktails were a little expensive but really tasty and this place as a good craft beer menu. Our meals came out relatively quickly and everyone in my party gave the thumbs up on the food.

I had the apple salad with Amish chicken added, and it was very good. I really liked the addition of the Amish chicken -  it was very flavorful. I also heard that venison burger was great, and I had a bite of the pizza which was delicious as well. 

All in all, I had a really good meal, was warm, and surrounded by good company so I will definitely return here in the future!"
5,"Me and my boyfriend loved this place! We hope to come back and enjoy their food again because it was amazing. The waiter was super patient with us and he never made us feel rushed at any point. They gave us our meals at a very appropriate time and made sure to give us the best experience possible. The Valentine&apos;s Day menu was incredibly so goood and the drinks as well! 

I also loved the aesthetic as well haha :-)"
4,"Party of 11, came in around 2:30ish waited not even 30mins, they sat us in the patio area on 2 tables. Only one of the table heaters were working but with a few drinks, we were All Good &amp; didn&apos;t let the cold get to us and just enjoyed our time. Waiter was very attentive, fast &amp; friendly."
5,"Their great food will definitely set you in a great mood! A nice place, a convinient location, wonderful service and decent sanitary  conditions. If you are near the gage - don&apos;t hesitate, come here to have a bite. The menu is quite varied, all the options could be named affordable, I don&apos;t think a standart lunch will cost you a fortune. My absolute favs are lemon and ricotta pancakes with maple syrup. The burgers here deserve to be taseted: so juicy and  hearty. Recommend it!"
4,"I visited this spot after an afternoon date that spilled over into the evening. It&apos;s, obviously, incredibly convenient being right off of Michigan. As this was during COVID we were outside in one of their heated tents which was very comfortable. 

The pizza was good and the Apple salad was up-to-par, as well. While I think their more famous dishes are probably significantly better, I was not willing to pay what they were asking for them. Location, as should be expected, was factored into their prices. 

Overall, it&apos;s a great restaurant but it is best suited for those who really want the location and are willing to pay for it. The inside is beautiful, but, unfortunately, closed now due to COVID. I would happily recommend this restaurant to a friend if they were willing to shell out for one of their more expensive entree&apos;s."
5,"Love the Gage for a predictably good meal any time of day - been for lunch pre covid and got the best salad ever!!  Went last night for dinner in their covered patio which kept us very warm despite being a chilly winter night. We loved the experience top to bottom. Salmon BLT for me and fish and chips for him. We went in! Both delish! Shared the Buffalo cauliflower and loved the amount of spice, just right. This is a great place on Michigan Ave if you are in the hood. Noticed the prices rose a tad but hey, tough times. We get it."
1,"Just watched you on segment of wgn chocago. Couldn&apos;t help but notice the cook and the owner weren&apos;t wearing masks. I don&apos;t know about you, but I don&apos;t want someone cooking my food who doesn&apos;t give a damn about getting their patrons sick, and possibly dying!! You all whine about restrictions and the 1st big chance you get, you show your true colors!"
5,"I got &quot;fish and chips&quot; and &quot;Mint Dark Chocolate Mousse&quot;. Everything was absolutely delicious. From the cod fish itself, light fried batter, the house made tartar sauce, and seasoned crispy soft fries - everything was made right. If you have a sweet tooth, the mint dark chocolate mousse will not disappoint. Every component is high quality.

Service was good. I don&apos;t often come to downtown but I will immediately remember this place when I am near the Art Institute."
5,"We just happened by, asked to be seated outdoors- and were seated along Michigan Ave..The tables were on the sidewalk, but off the beaten path, and lovely on an early fall day-
Our server suggested the fish and chips (lunch) and it was perfect- my wife had a salad that she enjoyed- we split a flight of beer- that was also very good and suggested by our server.
This is a first class place- service and food were outstanding.

The men&apos;s room was so cool looking I took a picture!"
5,"On vacation... during the pandemic. Everything is closed. Thank God this place is opened. The Gage is a MUST!!  The service, the food and the ambiance is totally worth  it."
4,"I ate here - twice - during a one week visit to Chicago before the pandemic, so I can&apos;t speak to their current service/cleanliness levels. Beforehand, though - it was definitely worth my time - on both visits!

The service was great - polite, friendly and prompt (without being pushy). The food was delicious. I love that they had hay straws to avoid plastic (hopefully they still do!) The place is great for a romantic date, a night out with friends or just going solo."
4,"The Gage is a wonderful place to have a great drink and a meal and just sit and hang for a while. Service was excellent and friendly, food was very good. Fish fry was the best I&apos;ve had in Chicago. Not said lightly. I cook it often myself, and order it wherever I go. Amazingly crispy coating. I really enjoyed the burger, and Tresa loved it. Accompanying asparagus was really done well! 

My 4stars is many people&apos;s 5. I&apos;ll definitely continue to go back."
4,"The place is not bad. I have observed it a couple of times and finally decided to check it out. The burger is really great, fries are also awesome, sandwich is okay. Probably will come later to give a more detailed review"
5,Great food and great service.  The venison burger was amazing and my husband enjoyed the fish and chips.
4,"Amazing gastropub with an awesome location. Love the indoor decor and ambiance. They have indoor, bar and outdoor seating available. Went for brunch on a Sunday afternoon. Everything we ordered was really good..would recommend the regular burger, buffalo chicken sandwich and the ceviche. The Bloody Mary and Bellini were pretty good too. Prices of most items were reasonable. Overall good experience, would recommend coming here."
