5,"I ordered RPM steak to go about a month ago and I have to say for a to-go steak house everything was surprisingly phenomenal. The food was still warm by the time I made it home. BUT this past weekend I finally made it there to eat in person. My friend and I made patio reservations- it was so nicely put together but it was cold so I do recommend wearing warm shoes and a coat). When we arrived we were socially distanced checked in and had our temperatures taken and then escorted outside. 

We got settled in and pulled up the QR menu on our phones. 
Food: 
we got half dozen oysters ( they were so good we got a second order)
coal roasted king crab- I am drooling thinking about this. I would probably would want to order 10 just for myself and eat it as an entree. 
16 oz rare NY strip- they cut it for me and my friend since we were sharing and it was so good- took left overs home and reheated so nicely the next day. 
spicy broccolini- this is just perfection for a vegetable. it is honestly the best broccolini I have had at a restaurant ( i ordered it to go and had it in the restaurant) 

Overall I thought the food was great but by that point in the evening we were  so cold we asked if we could move inside with our waiter since indoor dining opened up and management staff was so friendly and were able to accommodate our request. We continued our evening with a Baked Alaska dessert  (delicious) and some more cocktails 

for drinks we had the spritz and giggles, prosecco, espresso martini and we asked our waiter for the bartender to make us a vodka based shot- no idea what it was but it was great!

Over all- superb service, delicious food and cocktails, the inside of the restaurant was nicely socially distanced and there was no point where I felt uncomfortable. 

I would recommend for sure!"
5,"I lowkey wanted to not like this place to not add another &quot;fancy and expensive&quot; restaurant to my list of must try restaurants, but ughh! I&apos;m still dreaming about that thick cut bacon!

So here&apos;s the deal, I didn&apos;t have the steak lol I did have the truffle burger though, and man! I was nervous about the foie gras butter, but it was probably the best addition to the burger! It made it buttery and delicious, and the meat was tender and wonderful. The bun was buttery and soft too, not soggy at all.

But my takeaway from what we tried, that bacon! It melts in your mouth, so tender, sweet and out of this world. I want to go back and have 3 servings of this alone! Drinks were nice to look at and even nicer to drink. Service as expected was wonderful. 

On brand, RPM did not disappoint."
5,"This place is a must go! We came during the pandemic so it wasn&apos;t busy. The restaurant was nice and clean. Our server was knowledgeable and he recommended the black truffle risotto. When I say he recommended it, he really really pushed us to get it. I was debating between the Mac and cheese and risotto and our server told us to get the risotto and we wouldn&apos;t regret it....and he was right! Omg it was amazing! Best risotto we had ever had! Loved the truffle! The cowboy steak delicious! Perfectly cooked and super flavorful. The seasoning was great. It was crispy on the outside and juicy in the inside. My boyfriend got the reserve steak which is a wagu A5 strip and it was phenomenal. It literally tastes like you are eating a piece of fat because it was so marbled. Definitely a must try if you get a chance. The millionaire potato was amazing. It was basically a twice baked potato which I love. To drink I got a spritz and giggle which I recommend. It&apos;s like a fruity champagne mix. My boyfriend got an old fashion, which he said was great. The ice cube had &quot;RPM&quot; engraved in it. 

Overall, I highly recommend this place. On our trip we also went to Gibson Italia and tried there wagu steak and famous risotto there...it did not compare. RPM is soooo much better! It is an expensive restaurant but I promise you will not regret."
5,"Me my Gf  abs kids decided to come grab an earlier dinner. Called to inquire if they have a dress code abs explained I Was in a t-shirt and jeans and was told business casual/ nothing offensive etc. We parked in parking garage next door. upon arriving we were nicely greeted and checked inside our stroller and seated. Our server Max was awesome laid back and knowledgeable of all menus item and I&apos;ve got to say ha e some great recommendations. My Gf had Andrew Murray Syrah wine  while o dove into a sweet Moscato both were equally tasty. For starters we ordered the Steak Tartare w toasted bread was very good, we did have to order more toasted bread. 
I ordered the 24oz Cowboy Ribeye cooked medium and omg was it perfect  
My Gf ordered a 12 oz bone  in Filet which I thought was good but for me I would&apos;ve ordered a warm butter on the side to drizzle. For side items we ordered spicy  broccolini which was eh nothing special and definitely not spicy
On other hand the japanese sweet potatoes are a must order sweet tasty side item that&apos;s so yummy melting in mouth.
We ordered a mushroom Mac and cheese for kids , fries abs a Truffle burger that was awesome aswell 
Omg I almost forgot the whipped mashed potatoes hmm so yummy  and to fish off our meal 
Why not some desert 
Yes we ordered the blueberry  cheesecake and although I&apos;m not that into blueberries this was amazing you have to order it.

Overall we had a great experience at RPM STEAK and will definitely come back. 

Again still don&apos;t have all the pictures down to a science and almost forgot to take them. Will update pictures on next visit

Thank you for taking the time to read my review"
4,"RPM Steak is actually one of my fave steakhouses in Chicago. I&apos;ve tried their ribeye, steak frites, cowboy, and the Imperial reserve and they&apos;re all very good. Their 14k chocolate cake is so good, just a really perfect chocolate cake. It used to be rectangular but it is now circular with pandemic related standardization but I think I actually prefer it circular (easier to share).

The &quot;outdoor&quot; setup is a high quality tent on the sidewalk. The tables still have tablecloths and they&apos;ve managed to install lighting so it actually feels nicer than just eating outside. It&apos;s warmer than the typical white tents, but not sure there&apos;s any air circulation since it seems to be completely enclosed. There&apos;s no heat lamps since it&apos;s probably a fire hazard in this type of set up. The tables are a bit closer together than I prefer. It kinda feels like you&apos;re inside, which is both good and bad, but it&apos;s still cold. The thick tent blocks the wind, but my feet were frozen by the end of the meal. Its definitely a whole thing trying to eat out and support restaurants during these times.

Prior to the pandemic, I really enjoyed eating inside the restaurant. It&apos;s dark and moody, a perfect steakhouse vibe. Can&apos;t wait for everything to be &quot;normal&quot; again."
4,"A nice lunch at RPM Steak for thanksgiving! They offer Thanksgiving menu@ $95 per person. Very good deal to taste everything and also being thankful for what we are still able to do. 

The patio is not as cold as we thought, but make sure to prepare enough cloth.

What surprised us is their Aged Parmesan Risotto.  With the lightly touched Hazelnut, this dish makes you feel fresh and warm and elegant. It&apos;s perfect fit into their Thanksgiving menu.

The Butternut Squash Bisque is very delicious, taste very flavorful with good sweetness in it. 

The King Crab looks beautiful. The sweet and salt is well balanced. The cheese is a bit strong and I think it&apos;s good for a small portion dish just like this. 

14k chocolate cake is luxurious, the taste is good but just like average cake. 

We had a great experience. Maybe it is their Thanksgiving menu, I would expect more surprise next time."
5,I ate at the bar for a quick steak paired with a glass of champagne. Little did I know that Dion would absolutely spoil me with a luxurious champagne and a complimentary taste of an A5 Japanese wagyu tartar. What a treat!!
5,"I always recommend this place to people because it has never disappointed. The stake is always cooked to perfection, so much flavor in every single bite. As for the lobster, amazing. Ironically RPM Steak is where I had lobster for the first time. The spicy miso gives it so much flavor. I recommend going for the whole if that is going to be your main dish because before you know it, it will be all gone! The servers are always so attentive and the most professional as well."
2,"Considering how much fancy steakhouses like RPM want to charge you for their gourmet food, they should be graded harsher than most other restaurants. I decided 2 stars as opposed to 1 star because the service was excellent and the food was cooked properly. The staff was on top of checking our tables and the food came quickly.

Cowboy steak was medium rare as requested and the miso lobster wasn&apos;t rubbery. I really liked the mushroom&apos;s flavor. However, the flavors of the main courses, lobster and steak, were simply underwhelming. Nothing stood out from the steak by itself. This was my first dry aged prime steak and I just wasn&apos;t wowed by neither flavor nor tenderness. The side seasoning was crazy salty (I promise I wasn&apos;t coating my steak pieces in it). Presentation of the lobster was meh and so was the miso sauce. I would describe it as ham butter?"
2,"Their truffle burger used to be one of my favorite burgers in the city. It&apos;s not shown on their current menu but is available during dinner. They used to only serve it during lunch.

Likes
- Service for pickup was good
- COVID protocols

Dislikes
- Patty was overcooked and densely packed such that it was tough. Tasted like bad quality frozen patties. I asked for medium rare and it was more like medium well
- Burger bun is different than in the past and had a harder top crust.
- Fries size/type changed. They used to be super thin and crispy, now they are normal fries and are mushy. I didn&apos;t taste any Parmesan but noticed green herbs still
- Not worth $21 pre-tax

I&apos;m really sad that things changed after COVID.  I&apos;ll never order the burger here again. I&apos;d rather spend $21+ on some sushi."
