5,"Verdict: Delicious ramen with gluten free options

Atmosphere / decor - 5
Service - 5
Food - 5
Value - 5
Covid - 5

Overall  5

I love this place! They have a decent amount of non-ramen and ramen options but I&apos;ve only had ramen here. I usually go with the Classic Ramen which is very flavorful. My boyfriend really likes the Spicy Garlic Shoyumen Ramen. Both of the broths are delicious but have unique flavors. My boyfriend and I like to get extra spice, which is on the side so you can add it yourself. That is also really flavorful and not crazy spicy (just add slowly!). 
The service here is always good and has been exceptional during COVID, which I can&apos;t say about a ton of places in Chicago. Everything else looks delicious and someday I will try a different ramen and other dishes on the menu. I love this place and definitely recommend it to everyone."
5,"A rainy fall night calls for one thing and one thing only.. RAMEN. Oiistar is one of our favorite spots in the city! We usually opt for the oiimen classic. The broth is soooo creamy and rich, the pork belly is tender and flavorful and the noodles are cooked to perfection.  Huge portions and reasonable price tags.  Last night we had leftovers so ordered a side of noodles and pork belly to go and got to enjoy round two for lunch today.

Due to covid and the fact that they don&apos;t have any outdoor seating options, they have put up barriers between tables to help make guests feel more separated.  Service is always polite and efficient. Can&apos;t recommend this place enough."
5,"Umami with Hakata noodles and Tonkatsu can&apos;t be beat!! They do not deliver and you must pick up your order; however, we gladly make the drive to Wicker Park whenever we&apos;re in the mood for Ramen. Even when it&apos;s -6 degrees standing outside!"
5,"This is a very yummy ramen restaurant across the street from the walgreens. The beef was DELICIOUSS OH MYYY it was so flavorful and tasty.

I got the spicy garlic ramen and it was sooo big I couldn&apos;t finish it. 

We also tried the famous buns and they were to DIE FOR. My guest and I split one bun, and that was enough to get a taste especially with the amount of ramen we ate after.

Overall, the parking here is a little rough because it&apos;s on a Main Street, but the food was very very yummy and we would definitely return!"
4,"Delicious ramen and bao! My go to is the Oiimen classic.  You get your choice of thin or think noodles. The thin noodles are relatively thick so choose accordingly. Perfect on a cold night!

The bao buns are a great addition or appetizer. I&apos;ve tried almost all of them and always have to get some when I get ramen here. 

Great neighborhood spot and affordable!!"
3,"Fast, friendly A+ service and GIGANTIC bowls of ramen... but lacking in the flavor department.

I swung by here for a late lunch and got the spicy garlic ramen expecting it to pack a punch.  Sadly, it looked much tastier than it was.  While I did really love the huge portion, wavy noodles, delicious succulent pork, and variety of veggies (including cabbage which was interesting), the broth simply fell flat for me.  I didn&apos;t even end up eating the leftovers I took home.  Major props for that pork though - so succulent and melt in your mouth!  I think I&apos;d try another spot next time though."
4,"Holy ramen gds this place is delicious!! 

We ordered 2 buns- mashed and tempura shrimp- both were delicious!!!! Splitting the two filled me up but they were crazy good. 

On to the main show- my boyfriend got the oiiman classic and I ordered the chadolmen with no ground pork extra brisket. I&apos;m drooling thinking about it. 

Can&apos;t wait to come back."
5,"The baos!!! Split four different ones. 6 hour pork shoulder, Goki, Tempura Shrimp, and Tonkatsu. Out of all four my favorite is the tempura shrimp. Had the spicy garlic shoyumen. If you love garlic that is the go to ramen. Everything here is great!"
5,"Came here by the advise of my friends and absolutely don&apos;t regret. Ramen is really good, there is a right balance of spices and flavour. Pork belly is also good. Muscleman is 4 out of 5"
5,"We were waking along Milwaukee and heard good things about this place so decided to give jt a try. It did not disappoint!

The portions were HUGE. And for very decent prices. We tried 3 different buns, all really really good. The pork belly in particular was a huge slab and well cooked so the fatty goodness just melted perfectly as we were eating it. 

The Oiimen was also really good- flavorful broth with lots of great, generous toppings and two huge pieces of pork belly. I had enough to take home and make additional noodles for a whole other bowl of ramen. Not spicy on its own so the waitress was nice and brought me a side of chili oil. 

One thing was that it was a little toasty that day and the doors/windows were all open in lieu of AC so it was a little challenging to eat hot ramen in a hot room. Just a heads up if it&apos;s a super hot day!"
5,I can&apos;t wait for indoor dining to reopen. Really missing the ramen and the mashed potato bun that I used to get here. So tasty!!!!
3,"Came here on a rainy day and naturally this place is flooded with people. There&apos;s no waiting room and you have to awkwardly stand in other people&apos;s way. We were able to grab a seat within 20-30 mins on a Saturday night. 

My boyfriend and I shared two baos and each got a bowl of ramen. To be honest, the baos are a mess and not easy to eat. There&apos;s so much stacked up on each other you can&apos;t even close the bar. It got to the point if not even being able to eat everything on the bao to fully enjoy the plate. 

The ramen was also just ok. I got the spicy ramen and I felt the noodles could be a bit thicker. The pork had a seafood funk to it."
