5,"I LOVE THIS PLACE. Definitely a more up-scale dinner but awesome for a date night, work dinner or special occasion. 

The cocktail shrimp is my boyfriend &amp; I&apos;s absolute favorite! If you like horseradish, you will love this cocktail sauce. 

Lobster Mac &amp; cheese is my next favorite and have ordered it as my meal multiple times.

They also have great covid measures in place and I am looking forward to coming back! 

Also - service is amazing! I think the manager has served us a couple times now &amp; he&apos;s great &amp; even remembered us! I feel terrible I don&apos;t remember his name but you &amp; the staff are awesome!"
5,"Incredible seafood, service and drink list. I&apos;ve never had branzino and the fresh bread was so good with a hint of sea salt. Indoor and outdoor seating. Parking meters are nearby, I went on a Saturday after 5. I&apos;m in love. Can&apos;t wait to return."
5,"I had a random craving for oysters on a Tuesday evening so after some Googling and reading reviews, I settled on this place. I had a reservation for outdoor seating but after seeing how relatively open and spaced out the tables were inside, I changed my mind and went with inside seating instead. The staff were able to accommodate, which was great. 

I ordered 6 oysters, all of which were great. My boyfriend went with the fish and chips and we split the lobster Mac &apos;n cheese. Food was delicious. Service was good too. This is a bit pricey, but the ambience was nice and I felt comfortable dining inside even with COVID. They made sure to space out the tables and everyone had masks on. This is probably more of a splurge-y place but I would come back if I&apos;m in the area or if I am craving oysters again."
4,"My wife and I were looking for a new dining experience for our night out and we chose this place based on the reviews. The restaurant is very nice. It&apos;s obvious that the staff has taken every measure to ensure every inch of the restaurant is clean.  All Covid requirements were in place and being followed with little disruption to the dining experience. GT does have a time limit in place. You have an hour and 45 minutes (for a party of 2) from the time you are seated to complete your meal. At first I thought it would feel rushed but Hannah our server did an amazing job of taking orders and bringing everything out in a timely manner which allowed our experience to flow nicely and even allowed me time for an after dinner drink and an espresso for my wife. 

The food was all fresh and well prepared. We ordered 2 dozen oysters. On this day they offered two from the east coast and two from the west. The shrimp cocktail was top notch. The pinch of fresh dill was not something I had on a Shrimp Cocktail before but was definitely a pleasant surprise . My wife ordered the Branzino served with pickled red onions and a pea puree. She enjoyed it but she wished it was served with some type of rice. All entrées are served A la carte  and it wasn&apos;t available as an option. I was not incredibly hunger after all of the oysters and shrimp so I elected to have the clam chowder which was really really good. Many times clam chowder is overwhelming fishy, but this particular version was not. The Chowder was very fresh, clean and tasty. I would go back just for this clam chowder. 
Overall our experience was enjoyable. There was nothing extraordinary  about it which is the reason for 4 stars. But we will definitely return and give them a chance to earn that fifth star."
5,"Amaze! Everything from the food, service, drinks, and ambiance is all perfetto. You can pretty much point to anything and trust that it will be good. I&apos;ve been here twice and tried the Hand You&apos;re Dealt and Honey Thyme cocktails and they&apos;re both excellent. For food I have tried the tuna poke, Thai coconut soup, french fries, and a couple other items. The service is above and beyond. Even if it&apos;s a bit chilly, opt to sit outside; they have heaters that are quite toasty! Can&apos;t wait to return soon!"
5,"Amazing food and service!
Cheers to this establishment and GM Jasmine Perales, 
And in particular Bryan who went above and beyond to give great service. Prior to coming, I spoke to GM Perales who generously offered to make the Birthday weekend special for my wife and group. We arrived on a really busy Valentines evening and was a bit concerned with the wait as my young adult kids had another venue to visit this All Star Weekend. Cue to Brian who basically took over from very pleasant Ethan and assured us we would enjoy great food, service and be on time. Sure enough as soon as we were seated, treats started coming over  with a round of Champaign and nice spring bruchetta appetizer on the house. 
 
The meals were exquisite, the winner being the scallops in a cauliflower puré and zucchini. The gnocchi was a close second. Just as we thought  the meal couldn&apos;t get better, we got the desserts that literally &quot;takes the cake&quot; here!! Amongst the chocolate cake, cheesecake and carrot cake (all given with homemade sorbet), the carrot cake really took the cake- carrot cake on top of whipped cream cheese icing with vanilla sorbet ice cream. BTW Bryan very generously paid for one of our desserts which is really rare and is a sign of an exceptional restaurant and staff when this is done (we tipped as if everything was included). So delicious were the desserts , they should win an award!! Would highly recommend coming here for the food, service, and especially the deserts!!!
 
My complements to GM Perales and her staff. She came around frequently to check on us. GM Jasmine and Bryan YOU ROCK!!!"
5,"Was so impressed by this place!  Seafood was so fresh and delicious.  Portion sizes were great, service was excellent and the food tasted amazing!  It had a great romantic ambiance and I&apos;m so glad we saved it for our last night in towns dinner."
5,"Such a pleasant experience on New Year&apos;s Eve with the family. Every dish we ordered was delicious and yummy! 2 dozen oysters , salmon crudo, shrimp bruschetta and salmon filled deviled eggs to kickstart the evening with awesome cocktails and  non alcoholic beverages.
Main course was mussels, lobster roll, fish tacos, Mac and cheese. Fish and chips and whole trout fish . It was a feast fit for the royals. I was so stuffed but kids and hubby kept at it and ordered key lime pie for
Dessert.  It was roughly about $100 plus dollars/ person with tax and tip.  I was so full that I decided to walk home even though it was bitter cold evening just to
digest the gigantic meal. Great way to wrap 2019 on Yelp!!"
5,"This place came well recommended and I see why. It&apos;s voted as one of the best restaurants in Chicago. The hubby took me here for my birthday and we had a FANTASTIC time! 

Our server was super friendly and very attentive. 

[Drinks] 

The drinks were delish! Full of alcohol and interesting flavor. They are well worth the cost as I only needed one to feel right! 

[Appetizers]

We ordered various oysters and a wedge salad. The wedge salad had the classic bleu cheese dressing, but tasted homemade. The bacon was INCREDIBLE! Fresh, crunchy and TASTY! I&apos;m not that big of a fan of raw oysters but these were beyond incredible. 

They were super fresh! I was also allowed to choose a grilled oyster and it was so flavorful! 

[Meal]

My salmon was very very good. The lobster Mac and cheese was a nice hit, but I do think the cost is pricey. However, the food is good, ambiance swanky, and service superb! 

The restaurant is newly opened I believe, so they gave us a gift card for a return visit. We returned the next day for happy hour and had their $1 oysters (various kinds), wedge salad and wine. 

The happy hour is a great deal considering oysters range from $3+ during normal dinner service top notch, so it&apos;s well worth the cost."
5,"{first time dining here} What a lovely experience! Originally, we had made our reservation to dine outdoors; however, the Chicago temps have been unseasonably cool for August, and I called about three hours before I reservation to ask if we could be seated inside. &quot;Absolutely. No problem,&quot; was the response over the phone. Great start!

Upon arrival, it is clear they are taking all necessary precautions to make diners feel safe &amp; comfortable: masks, frequent cleaning, socially distancing, and so forth. I will say the inside of the restaurant is really lovely &amp; comfortable (though the lighting is a tad dark for my taste). 

We had a great experience - from the attentive, stellar service, to the amazingly delicious food (their crab cake and the mac &amp; cheese? not to be missed!) - I really cannot praise this restaurant enough."
